Country,Impressions,Status
Canada,930000000,Parent results
United Kingdom,1200000000,Parent results
United States,11000000000,Parent results
Canada,2300000000,Not Parent results
United Kingdom,3400000000,Not Parent results
United States,18000000000,Not Parent results
Canada,2500000000,unknown parent results
United Kingdom,4100000000,unknown parent results
United States,21000000000,unknown parent results
