Country,Impressions,Status
Canada,170000000,Parent results
United Kingdom,160000000,Parent results
United States,3200000000,Parent results
Canada,600000000,Not Parent results
United Kingdom,450000000,Not Parent results
United States,6400000000,Not Parent results
Canada,1600000000,unknown parent results
United Kingdom,720000000,unknown parent results
United States,22000000000,unknown parent results
