Country,Impressions,Status
Canada,840000000,Parent results
United Kingdom,870000000,Parent results
United States,9700000000,Parent results
Canada,2500000000,Not Parent results
United Kingdom,3100000000,Not Parent results
United States,19000000000,Not Parent results
Canada,3600000000,unknown parent results
United Kingdom,4500000000,unknown parent results
United States,33000000000,unknown parent results
