Country,Impressions,Status
Canada,1100000000,Parent results
United Kingdom,720000000,Parent results
United States,7300000000,Parent results
Canada,3000000000,Not Parent results
United Kingdom,2000000000,Not Parent results
United States,12000000000,Not Parent results
Canada,3200000000,unknown parent results
United Kingdom,5100000000,unknown parent results
United States,35000000000,unknown parent results
