Country,Impressions,Gender
Canada,3700000,male results
United Kingdom,8300000,male results
United States,38000000,male results
Canada,1200000,female results
United Kingdom,5600000,female results
United States,22000000,female results
Canada,4900000,female and male results
United Kingdom,14000000,female and male results
United States,60000000,female and male results
Canada,100000,unknown gender
United Kingdom,360000,unknown gender
United States,2300000,unknown gender
