Country,Impressions,Status
Canada,87000000,Parent results
United Kingdom,150000000,Parent results
United States,1500000000,Parent results
Canada,230000000,Not Parent results
United Kingdom,360000000,Not Parent results
United States,2700000000,Not Parent results
Canada,240000000,unknown parent results
United Kingdom,420000000,unknown parent results
United States,3400000000,unknown parent results
