Country,Impressions,Status
Canada,94000000,Parent results
United Kingdom,99000000,Parent results
United States,990000000,Parent results
Canada,340000000,Not Parent results
United Kingdom,380000000,Not Parent results
United States,2300000000,Not Parent results
Canada,230000000,unknown parent results
United Kingdom,310000000,unknown parent results
United States,2400000000,unknown parent results
