Country,Impressions,Status
Canada,230000000,Parent results
United Kingdom,690000000,Parent results
United States,3200000000,Parent results
Canada,530000000,Not Parent results
United Kingdom,1600000000,Not Parent results
United States,4900000000,Not Parent results
Canada,980000000,unknown parent results
United Kingdom,4000000000,unknown parent results
United States,13000000000,unknown parent results
