Country,Impressions,Status
Canada,500000000,Parent results
United Kingdom,580000000,Parent results
United States,5200000000,Parent results
Canada,1500000000,Not Parent results
United Kingdom,1900000000,Not Parent results
United States,11000000000,Not Parent results
Canada,3000000000,unknown parent results
United Kingdom,4400000000,unknown parent results
United States,25000000000,unknown parent results
