Country,Impressions,Gender
Canada,1000000,male results
United Kingdom,160000,male results
United States,19000000,male results
Canada,2400000,female results
United Kingdom,150000,female results
United States,36000000,female results
Canada,3400000,female and male results
United Kingdom,310000,female and male results
United States,55000000,female and male results
Canada,30000,unknown gender
United Kingdom,2000,unknown gender
United States,3600000,unknown gender
