Country,Impressions,Status
Canada,1500000000,Parent results
United Kingdom,2200000000,Parent results
United States,8600000000,Parent results
Canada,2800000000,Not Parent results
United Kingdom,4200000000,Not Parent results
United States,10000000000,Not Parent results
Canada,4000000000,unknown parent results
United Kingdom,6900000000,unknown parent results
United States,14000000000,unknown parent results
