Country,Impressions,Status
Canada,650000000,Parent results
United Kingdom,640000000,Parent results
United States,4700000000,Parent results
Canada,1700000000,Not Parent results
United Kingdom,2100000000,Not Parent results
United States,7800000000,Not Parent results
Canada,3500000000,unknown parent results
United Kingdom,3100000000,unknown parent results
United States,17000000000,unknown parent results
