Country,Impressions,Gender
Canada,90000,male results
United Kingdom,140000,male results
United States,2000000,male results
Canada,580000,female results
United Kingdom,190000,female results
United States,2200000,female results
Canada,660000,female and male results
United Kingdom,330000,female and male results
United States,4200000,female and male results
Canada,40000,unknown gender
United Kingdom,4000,unknown gender
United States,220000,unknown gender
