Country,Impressions,Gender
Canada,5900000,male results
United Kingdom,32000000,male results
United States,75000000,male results
Canada,15000000,female results
United Kingdom,78000000,female results
United States,180000000,female results
Canada,21000000,female and male results
United Kingdom,110000000,female and male results
United States,260000000,female and male results
Canada,790000,unknown gender
United Kingdom,3800000,unknown gender
United States,16000000,unknown gender
