Country,Impressions,Gender
Canada,1200000,male results
United Kingdom,2600000,male results
United States,14000000,male results
Canada,1100000,female results
United Kingdom,2200000,female results
United States,22000000,female results
Canada,2300000,female and male results
United Kingdom,4800000,female and male results
United States,36000000,female and male results
Canada,50000,unknown gender
United Kingdom,90000,unknown gender
United States,840000,unknown gender
