Country,Impressions,Status
Canada,7300000,Parent results
United Kingdom,22000000,Parent results
United States,100000000,Parent results
Canada,17000000,Not Parent results
United Kingdom,55000000,Not Parent results
United States,190000000,Not Parent results
Canada,800000,unknown parent results
United Kingdom,1900000,unknown parent results
United States,11000000,unknown parent results
