Country,Impressions,Status
Canada,230000000,Parent results
United Kingdom,340000000,Parent results
United States,2200000000,Parent results
Canada,880000000,Not Parent results
United Kingdom,1500000000,Not Parent results
United States,5200000000,Not Parent results
Canada,1900000000,unknown parent results
United Kingdom,2900000000,unknown parent results
United States,11000000000,unknown parent results
