Country,Impressions,Status
Canada,140000000,Parent results
United Kingdom,210000000,Parent results
United States,1700000000,Parent results
Canada,350000000,Not Parent results
United Kingdom,590000000,Not Parent results
United States,3000000000,Not Parent results
Canada,570000000,unknown parent results
United Kingdom,850000000,unknown parent results
United States,4900000000,unknown parent results
