Country,Impressions,Status
Canada,2200000,Parent results
United Kingdom,4100000,Parent results
United States,73000000,Parent results
Canada,7600000,Not Parent results
United Kingdom,6100000,Not Parent results
United States,120000000,Not Parent results
Canada,880000,unknown parent results
United Kingdom,120000,unknown parent results
United States,7700000,unknown parent results
