Country,Impressions,Gender
Canada,3000000,male results
United Kingdom,4400000,male results
United States,63000000,male results
Canada,6600000,female results
United Kingdom,6600000,female results
United States,120000000,female results
Canada,9600000,female and male results
United Kingdom,9900000,female and male results
United States,190000000,female and male results
Canada,750000,unknown gender
United Kingdom,230000,unknown gender
United States,8400000,unknown gender
