Country,Impressions,Gender
Canada,1000000,male results
United Kingdom,1100000,male results
United States,12000000,male results
Canada,1700000,female results
United Kingdom,1800000,female results
United States,21000000,female results
Canada,2700000,female and male results
United Kingdom,2900000,female and male results
United States,33000000,female and male results
Canada,30000,unknown gender
United Kingdom,20000,unknown gender
United States,510000,unknown gender
