Country,Impressions,Status
Canada,5900000,Parent results
United Kingdom,30000000,Parent results
United States,110000000,Parent results
Canada,18000000,Not Parent results
United Kingdom,99000000,Not Parent results
United States,200000000,Not Parent results
Canada,730000,unknown parent results
United Kingdom,2000000,unknown parent results
United States,12000000,unknown parent results
