Country,Impressions,Gender
Canada,1100000,male results
United Kingdom,840000,male results
United States,12000000,male results
Canada,620000,female results
United Kingdom,1100000,female results
United States,24000000,female results
Canada,1700000,female and male results
United Kingdom,2000000,female and male results
United States,36000000,female and male results
Canada,160000,unknown gender
United Kingdom,110000,unknown gender
United States,1100000,unknown gender
