Country,Impressions,Status
Canada,1000000000,Parent results
United Kingdom,690000000,Parent results
United States,6300000000,Parent results
Canada,2700000000,Not Parent results
United Kingdom,1800000000,Not Parent results
United States,10000000000,Not Parent results
Canada,2500000000,unknown parent results
United Kingdom,3100000000,unknown parent results
United States,16000000000,unknown parent results
