Country,Impressions,Gender
Canada,4100000,male results
United Kingdom,790000,male results
United States,56000000,male results
Canada,6500000,female results
United Kingdom,1300000,female results
United States,110000000,female results
Canada,11000000,female and male results
United Kingdom,2100000,female and male results
United States,170000000,female and male results
Canada,440000,unknown gender
United Kingdom,130000,unknown gender
United States,8700000,unknown gender
