Country,Impressions,Status
Canada,520000000,Parent results
United Kingdom,600000000,Parent results
United States,7400000000,Parent results
Canada,1400000000,Not Parent results
United Kingdom,1900000000,Not Parent results
United States,13000000000,Not Parent results
Canada,2100000000,unknown parent results
United Kingdom,3800000000,unknown parent results
United States,23000000000,unknown parent results
