Country,Impressions,Gender
Canada,8100000,male results
United Kingdom,26000000,male results
United States,110000000,male results
Canada,14000000,female results
United Kingdom,51000000,female results
United States,200000000,female results
Canada,22000000,female and male results
United Kingdom,76000000,female and male results
United States,310000000,female and male results
Canada,870000,unknown gender
United Kingdom,2400000,unknown gender
United States,19000000,unknown gender
