Country,Impressions,Gender
Canada,14000000,male results
United Kingdom,30000000,male results
United States,160000000,male results
Canada,18000000,female results
United Kingdom,45000000,female results
United States,250000000,female results
Canada,32000000,female and male results
United Kingdom,75000000,female and male results
United States,410000000,female and male results
Canada,1400000,unknown gender
United Kingdom,2400000,unknown gender
United States,19000000,unknown gender
