Country,Impressions,Gender
Canada,5600000,male results
United Kingdom,8900000,male results
United States,65000000,male results
Canada,14000000,female results
United Kingdom,24000000,female results
United States,180000000,female results
Canada,20000000,female and male results
United Kingdom,33000000,female and male results
United States,240000000,female and male results
Canada,830000,unknown gender
United Kingdom,1300000,unknown gender
United States,10000000,unknown gender
