Country,Impressions,Status
Canada,1100000000,Parent results
United Kingdom,1500000000,Parent results
United States,13000000000,Parent results
Canada,2100000000,Not Parent results
United Kingdom,2900000000,Not Parent results
United States,16000000000,Not Parent results
Canada,1800000000,unknown parent results
United Kingdom,2800000000,unknown parent results
United States,18000000000,unknown parent results
