Country,Impressions,Status
Canada,430000000,Parent results
United Kingdom,410000000,Parent results
United States,6500000000,Parent results
Canada,1200000000,Not Parent results
United Kingdom,1300000000,Not Parent results
United States,11000000000,Not Parent results
Canada,2400000000,unknown parent results
United Kingdom,2200000000,unknown parent results
United States,22000000000,unknown parent results
