Country,Impressions,Status
Canada,610000000,Parent results
United Kingdom,990000000,Parent results
United States,3900000000,Parent results
Canada,1500000000,Not Parent results
United Kingdom,2900000000,Not Parent results
United States,6400000000,Not Parent results
Canada,3100000000,unknown parent results
United Kingdom,5900000000,unknown parent results
United States,13000000000,unknown parent results
