Country,Impressions,Status
Canada,210000000,Parent results
United Kingdom,740000000,Parent results
United States,2600000000,Parent results
Canada,730000000,Not Parent results
United Kingdom,2200000000,Not Parent results
United States,5300000000,Not Parent results
Canada,520000000,unknown parent results
United Kingdom,1200000000,unknown parent results
United States,5600000000,unknown parent results
