Country,Impressions,Status
Canada,640000000,Parent results
United Kingdom,740000000,Parent results
United States,6800000000,Parent results
Canada,2100000000,Not Parent results
United Kingdom,2400000000,Not Parent results
United States,11000000000,Not Parent results
Canada,3900000000,unknown parent results
United Kingdom,5600000000,unknown parent results
United States,35000000000,unknown parent results
