Country,Impressions,Gender
Canada,2400000,male results
United Kingdom,7800000,male results
United States,42000000,male results
Canada,13000000,female results
United Kingdom,4300000,female results
United States,34000000,female results
Canada,15000000,female and male results
United Kingdom,12000000,female and male results
United States,76000000,female and male results
Canada,110000,unknown gender
United Kingdom,190000,unknown gender
United States,1700000,unknown gender
