Country,Impressions,Gender
Canada,50000,male results
United Kingdom,140000,male results
United States,1600000,male results
Canada,40000,female results
United Kingdom,30000,female results
United States,460000,female results
Canada,90000,female and male results
United Kingdom,170000,female and male results
United States,2000000,female and male results
Canada,40000,unknown gender
United Kingdom,6000,unknown gender
United States,570000,unknown gender
