Country,Impressions,Status
Canada,120000,Parent results
United Kingdom,50000,Parent results
United States,2100000,Parent results
Canada,280000,Not Parent results
United Kingdom,100000,Not Parent results
United States,5600000,Not Parent results
Canada,1900000,unknown parent results
United Kingdom,3900000,unknown parent results
United States,15000000,unknown parent results
