Country,Impressions,Status
Canada,110000000,Parent results
United Kingdom,400000000,Parent results
United States,1900000000,Parent results
Canada,260000000,Not Parent results
United Kingdom,990000000,Not Parent results
United States,3100000000,Not Parent results
Canada,380000000,unknown parent results
United Kingdom,1900000000,unknown parent results
United States,5100000000,unknown parent results
