Country,Impressions,Gender
Canada,6700000,male results
United Kingdom,13000000,male results
United States,120000000,male results
Canada,3200000,female results
United Kingdom,11000000,female results
United States,84000000,female results
Canada,9900000,female and male results
United Kingdom,24000000,female and male results
United States,210000000,female and male results
Canada,490000,unknown gender
United Kingdom,1000000,unknown gender
United States,9800000,unknown gender
