Country,Impressions,Status
Canada,530000000,Parent results
United Kingdom,400000000,Parent results
United States,3100000000,Parent results
Canada,1300000000,Not Parent results
United Kingdom,1100000000,Not Parent results
United States,5000000000,Not Parent results
Canada,3100000000,unknown parent results
United Kingdom,1500000000,unknown parent results
United States,8400000000,unknown parent results
